Order_Date,Ship_Date,Ship_Mode,Segment,City,State,Postal_Code,Region,Category,Sub-Category,Product_Name,Sales,Quantity,Discount,Profit,Profit_Margin,Year_Month,Year,Month,Shipping_Days
2014-07-22,2014-07-24,Second Class,Consumer,San Francisco,California,94122,West,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,236.5,10,0.0,68.585,28.999999999999996,2014-07,2014,7,2
2014-07-22,2014-07-24,Second Class,Consumer,San Francisco,California,94122,West,Furniture,Tables,Safco Drafting Table,170.352,3,0.2,19.1646,11.25,2014-07,2014,7,2
2017-10-08,2017-10-14,Standard Class,Consumer,New York City,New York,10009,East,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,145.764,2,0.1,3.2392,2.222222222222222,2017-10,2017,10,6
2017-04-25,2017-04-27,Second Class,Consumer,San Francisco,California,94109,West,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97,3,0.0,22.6737,21.0,2017-04,2017,4,2
2017-03-26,2017-03-30,Standard Class,Corporate,Houston,Texas,77070,Central,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,143.96,5,0.2,1.7995,1.25,2017-03,2017,3,4
2017-03-26,2017-03-30,Standard Class,Corporate,Houston,Texas,77070,Central,Technology,Copiers,Canon PC1080F Personal Copier,2399.96,5,0.2,569.9905,23.75,2017-03,2017,3,4
2017-03-26,2017-03-30,Standard Class,Corporate,Houston,Texas,77070,Central,Office Supplies,Paper,Xerox 1951,74.352,3,0.2,23.235,31.25,2017-03,2017,3,4
2017-03-26,2017-03-30,Standard Class,Corporate,Houston,Texas,77070,Central,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.168,8,0.8,-226.6368,-259.99999999999994,2017-03,2017,3,4
2017-03-26,2017-03-30,Standard Class,Corporate,Houston,Texas,77070,Central,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",32.232,3,0.2,2.4174,7.500000000000001,2017-03,2017,3,4
2017-05-04,2017-05-10,Standard Class,Corporate,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",2.202,2,0.7,-1.5414,-70.0,2017-05,2017,5,6
2017-05-04,2017-05-10,Standard Class,Corporate,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",9.396,3,0.7,-7.5168,-80.0,2017-05,2017,5,6
2016-11-14,2016-11-18,Standard Class,Consumer,Baltimore,Maryland,21215,East,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",89.97,3,0.0,25.1916,28.000000000000004,2016-11,2016,11,4
2014-01-06,2014-01-07,First Class,Corporate,Athens,Georgia,30605,South,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",12.78,3,0.0,5.2398,41.0,2014-01,2014,1,1
2016-12-27,2016-12-30,Second Class,Consumer,Lancaster,Ohio,43130,East,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,40.0,2,0.2,0.5,1.25,2016-12,2016,12,3
2017-04-30,2017-05-04,Standard Class,Home Office,Los Angeles,California,90032,West,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,23.24,5,0.2,7.553,32.5,2017-04,2017,4,4
2017-04-21,2017-04-23,First Class,Consumer,Baltimore,Maryland,21215,East,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",908.82,9,0.0,227.205,25.0,2017-04,2017,4,2
2017-08-17,2017-08-24,Standard Class,Home Office,Houston,Texas,77095,Central,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,5.552,2,0.2,-1.041,-18.75,2017-08,2017,8,7
2017-08-17,2017-08-24,Standard Class,Home Office,Houston,Texas,77095,Central,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.016,3,0.2,1.002,12.5,2017-08,2017,8,7
2017-08-17,2017-08-24,Standard Class,Home Office,Houston,Texas,77095,Central,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,74.592,4,0.3,-2.1312,-2.857142857142857,2017-08,2017,8,7
2017-08-17,2017-08-24,Standard Class,Home Office,Houston,Texas,77095,Central,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,16.784,2,0.6,-22.2388,-132.50000000000003,2017-08,2017,8,7
2017-08-17,2017-08-24,Standard Class,Home Office,Houston,Texas,77095,Central,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,38.864,4,0.8,-99.1032,-255.00000000000003,2017-08,2017,8,7
2016-11-12,2016-11-15,First Class,Home Office,San Diego,California,92024,West,Technology,Phones,Panasonic KX TS3282W Corded phone,203.976,3,0.2,25.497,12.5,2016-11,2016,11,3
2016-11-12,2016-11-15,First Class,Home Office,San Diego,California,92024,West,Furniture,Tables,Global Adaptabilities Conference Tables,674.352,3,0.2,-8.4294,-1.25,2016-11,2016,11,3
2016-10-01,2016-10-06,Second Class,Consumer,Hialeah,Florida,33012,South,Office Supplies,Binders,Avery Non-Stick Binders,5.388,4,0.7,-4.49,-83.33333333333334,2016-10,2016,10,5
2016-10-01,2016-10-06,Second Class,Consumer,Hialeah,Florida,33012,South,Office Supplies,Art,Staples in misc. colors,30.976,8,0.2,5.0336,16.25,2016-10,2016,10,5
2016-02-12,2016-02-14,First Class,Consumer,Atlanta,Georgia,30318,South,Office Supplies,Storage,Tennsco Double-Tier Lockers,1350.12,6,0.0,175.5156,13.0,2016-02,2016,2,2
2016-02-12,2016-02-14,First Class,Consumer,Atlanta,Georgia,30318,South,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0.0,7.4824,47.0,2016-02,2016,2,2
2016-11-13,2016-11-17,Standard Class,Home Office,Seattle,Washington,98103,West,Furniture,Furnishings,DAX Solid Wood Frames,19.54,2,0.0,7.2298,37.0,2016-11,2016,11,4
2014-04-26,2014-04-30,Standard Class,Home Office,Los Angeles,California,90036,West,Office Supplies,Art,Newell 347,21.4,5,0.0,6.206,29.000000000000004,2014-04,2014,4,4
2014-04-26,2014-04-30,Standard Class,Home Office,Los Angeles,California,90036,West,Office Supplies,Labels,Avery 495,12.6,2,0.0,5.796,46.0,2014-04,2014,4,4
2015-08-11,2015-08-15,Standard Class,Home Office,New York City,New York,10035,East,Office Supplies,Art,Newell 330,11.96,2,0.0,3.1096,25.999999999999996,2015-08,2015,8,4
2015-08-11,2015-08-15,Standard Class,Home Office,New York City,New York,10035,East,Technology,Phones,AT&T 841000 Phone,138.0,2,0.0,34.5,25.0,2015-08,2015,8,4
2016-11-27,2016-12-03,Standard Class,Consumer,Fort Lauderdale,Florida,33311,South,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,116.76,1,0.2,14.595,12.5,2016-11,2016,11,6
2016-11-27,2016-12-03,Standard Class,Consumer,Fort Lauderdale,Florida,33311,South,Furniture,Tables,KI Adjustable-Height Table,331.023,7,0.45,-114.3534,-34.54545454545454,2016-11,2016,11,6
2016-10-28,2016-10-28,Same Day,Corporate,Rochester,New York,14609,East,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,5,0.0,75.68,10.000000000000002,2016-10,2016,10,0
2014-12-29,2015-01-02,Standard Class,Home Office,Saint Charles,Illinois,60174,Central,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",8.736,3,0.6,-4.8048,-54.99999999999999,2014-12,2014,12,4
2015-09-10,2015-09-17,Standard Class,Consumer,New York City,New York,10024,East,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,6.08,2,0.0,2.0672,34.0,2015-09,2015,9,7
2017-10-02,2017-10-06,Standard Class,Consumer,San Francisco,California,94109,West,Furniture,Furnishings,Dax Clear Box Frame,17.46,2,0.0,5.9364,34.0,2017-10,2017,10,4
2017-10-02,2017-10-06,Standard Class,Consumer,San Francisco,California,94109,West,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,369.16,11,0.2,32.3015,8.749999999999998,2017-10,2017,10,4
2016-09-11,2016-09-13,First Class,Corporate,Phoenix,Arizona,85023,West,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",2.912,2,0.2,0.91,31.25,2016-09,2016,9,2
2016-09-11,2016-09-13,First Class,Corporate,Phoenix,Arizona,85023,West,Office Supplies,Paper,Xerox 1976,20.736,4,0.2,7.2576,35.0,2016-09,2016,9,2
2016-09-11,2016-09-13,First Class,Corporate,Phoenix,Arizona,85023,West,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),9.568,2,0.2,2.99,31.250000000000007,2016-09,2016,9,2
2016-06-02,2016-06-06,Standard Class,Corporate,Seattle,Washington,98115,West,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18,3,0.0,13.8828,46.0,2016-06,2016,6,4
2016-06-02,2016-06-06,Standard Class,Corporate,Seattle,Washington,98115,West,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",51.648,12,0.2,18.7224,36.25,2016-06,2016,6,4
2016-06-02,2016-06-06,Standard Class,Corporate,Seattle,Washington,98115,West,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.232,3,0.2,3.9312,35.0,2016-06,2016,6,4
2017-10-15,2017-10-19,Standard Class,Consumer,Camarillo,California,93010,West,Office Supplies,Labels,Avery 478,14.73,3,0.0,7.2177,49.0,2017-10,2017,10,4
2015-09-27,2015-09-30,Second Class,Corporate,Detroit,Michigan,48205,Central,Office Supplies,Art,Newell 321,16.4,5,0.0,4.756,29.000000000000004,2015-09,2015,9,3
2015-09-27,2015-09-30,Second Class,Corporate,Detroit,Michigan,48205,Central,Office Supplies,Paper,Xerox 1996,25.92,4,0.0,12.4416,47.99999999999999,2015-09,2015,9,3
2015-05-03,2015-05-06,First Class,Consumer,San Francisco,California,94109,West,Office Supplies,Art,Newell 317,8.82,3,0.0,2.5578,28.999999999999996,2015-05,2015,5,3
2015-05-03,2015-05-06,First Class,Consumer,San Francisco,California,94109,West,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,62.496,2,0.2,21.8736,35.0,2015-05,2015,5,3
2015-05-03,2015-05-06,First Class,Consumer,San Francisco,California,94109,West,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,4,0.0,122.3856,36.0,2015-05,2015,5,3
2015-05-03,2015-05-06,First Class,Consumer,San Francisco,California,94109,West,Office Supplies,Binders,GBC Linen Binding Covers,49.568,2,0.2,17.3488,35.0,2015-05,2015,5,3
2017-01-09,2017-01-13,Standard Class,Consumer,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,274.491,3,0.7,-228.7425,-83.33333333333334,2017-01,2017,1,4
2017-01-27,2017-01-31,Standard Class,Consumer,New York City,New York,10035,East,Technology,Phones,Jensen SMPS-640 - speaker phone,137.94,3,0.0,35.8644,26.0,2017-01,2017,1,4
2017-09-02,2017-09-06,Standard Class,Consumer,Chicago,Illinois,60623,Central,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,40.68,3,0.2,-7.119,-17.5,2017-09,2017,9,4
2016-07-14,2016-07-18,Standard Class,Consumer,San Francisco,California,94122,West,Technology,Phones,Panasonic Kx-TS550,110.376,3,0.2,12.4173,11.249999999999998,2016-07,2016,7,4
2016-07-14,2016-07-18,Standard Class,Consumer,San Francisco,California,94122,West,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,151.62,7,0.0,50.0346,32.99999999999999,2016-07,2016,7,4
2016-07-14,2016-07-18,Standard Class,Consumer,San Francisco,California,94122,West,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,30.8,4,0.0,10.164,32.99999999999999,2016-07,2016,7,4
2017-02-24,2017-02-28,Standard Class,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,Xerox 1988,123.92,5,0.2,38.725,31.25,2017-02,2017,2,4
2017-02-24,2017-02-28,Standard Class,Corporate,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1319.8,5,0.2,214.4675,16.25,2017-02,2017,2,4
2014-07-20,2014-07-22,First Class,Consumer,San Francisco,California,94122,West,Office Supplies,Binders,Clear Mylar Reinforcing Strips,89.712,6,0.2,30.2778,33.75,2014-07,2014,7,2
2014-07-20,2014-07-22,First Class,Consumer,San Francisco,California,94122,West,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.83,3,0.0,10.7301,47.0,2014-07,2014,7,2
2017-03-13,2017-03-15,First Class,Consumer,Fairfield,Connecticut,6824,East,Office Supplies,Binders,GBC VeloBind Cover Sets,30.88,2,0.0,15.44,50.0,2017-03,2017,3,2
2017-03-13,2017-03-15,First Class,Consumer,Fairfield,Connecticut,6824,East,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,465.16,2,0.0,120.9416,25.999999999999996,2017-03,2017,3,2
2017-03-13,2017-03-15,First Class,Consumer,Fairfield,Connecticut,6824,East,Office Supplies,Paper,Strathmore Photo Mount Cards,27.12,4,0.0,12.4752,46.0,2017-03,2017,3,2
2016-03-08,2016-03-12,Standard Class,Consumer,New York City,New York,10011,East,Furniture,Furnishings,Coloredge Poster Frame,113.6,8,0.0,44.304,39.0,2016-03,2016,3,4
2016-03-08,2016-03-12,Standard Class,Consumer,New York City,New York,10011,East,Office Supplies,Paper,Xerox 1993,12.96,2,0.0,6.3504,48.99999999999999,2016-03,2016,3,4
2016-03-08,2016-03-12,Standard Class,Consumer,New York City,New York,10011,East,Office Supplies,Binders,Satellite Sectional Post Binders,69.456,2,0.2,22.5732,32.5,2016-03,2016,3,4
2014-12-07,2014-12-10,First Class,Consumer,Los Angeles,California,90049,West,Office Supplies,Art,Newell 32,8.64,3,0.0,2.4192,27.999999999999996,2014-12,2014,12,3
2016-07-10,2016-07-10,Same Day,Corporate,Philadelphia,Pennsylvania,19143,East,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",341.991,3,0.7,-319.1916,-93.33333333333333,2016-07,2016,7,0
2016-12-24,2016-12-30,Standard Class,Consumer,San Jose,California,95123,West,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",43.96,7,0.0,18.4632,42.0,2016-12,2016,12,6
2016-12-24,2016-12-30,Standard Class,Consumer,San Jose,California,95123,West,Office Supplies,Envelopes,Staple envelope,39.76,7,0.0,18.6872,47.0,2016-12,2016,12,6
2017-04-23,2017-04-25,Second Class,Consumer,Pasadena,California,91104,West,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",66.36,7,0.0,26.544,40.0,2017-04,2017,4,2
2017-04-23,2017-04-25,Second Class,Consumer,Pasadena,California,91104,West,Office Supplies,Binders,GBC Durable Plastic Covers,92.88,6,0.2,30.186,32.5,2017-04,2017,4,2
2017-04-23,2017-04-25,Second Class,Consumer,Pasadena,California,91104,West,Furniture,Furnishings,Eldon 500 Class Desk Accessories,24.14,2,0.0,7.9662,32.99999999999999,2017-04,2017,4,2
2017-08-17,2017-08-22,Second Class,Consumer,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,4416.174,9,0.3,-630.882,-14.285714285714285,2017-08,2017,8,5
2017-05-22,2017-05-25,First Class,Consumer,Los Angeles,California,90049,West,Office Supplies,Art,SANFORD Major Accent Highlighters,49.56,7,0.0,18.8328,37.99999999999999,2017-05,2017,5,3
2017-02-09,2017-02-13,Standard Class,Consumer,Los Angeles,California,90032,West,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,5,0.0,17.745,5.0,2017-02,2017,2,4
2014-03-03,2014-03-08,Standard Class,Corporate,Columbus,Ohio,43229,East,Office Supplies,Labels,Avery 495,15.12,3,0.2,4.914,32.5,2014-03,2014,3,5
2014-03-03,2014-03-08,Standard Class,Corporate,Columbus,Ohio,43229,East,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,302.45,5,0.5,-199.617,-66.0,2014-03,2014,3,5
2014-03-03,2014-03-08,Standard Class,Corporate,Columbus,Ohio,43229,East,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,44.672,8,0.2,-10.0512,-22.5,2014-03,2014,3,5
2015-06-04,2015-06-09,Second Class,Consumer,Los Angeles,California,90008,West,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,119.98,2,0.0,35.994,30.0,2015-06,2015,6,5
2015-06-04,2015-06-09,Second Class,Consumer,Los Angeles,California,90008,West,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,989.97,3,0.0,395.988,40.0,2015-06,2015,6,5
2016-08-27,2016-09-02,Standard Class,Corporate,Hollywood,Florida,33021,South,Office Supplies,Labels,Avery 484,9.216,4,0.2,3.3408,36.25000000000001,2016-08,2016,8,6
2016-09-12,2016-09-18,Standard Class,Corporate,Roseville,Michigan,48066,Central,Office Supplies,Paper,Xerox 1991,68.52,3,0.0,31.5192,46.0,2016-09,2016,9,6
2016-05-30,2016-06-04,Standard Class,Home Office,Superior,Wisconsin,54880,Central,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",364.74,3,0.0,109.422,30.0,2016-05,2016,5,5
2016-05-30,2016-06-04,Standard Class,Home Office,Superior,Wisconsin,54880,Central,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",47.4,5,0.0,21.33,44.99999999999999,2016-05,2016,5,5
2016-05-30,2016-06-04,Standard Class,Home Office,Superior,Wisconsin,54880,Central,Office Supplies,Storage,Eldon Simplefile Box Office,49.76,4,0.0,13.9328,28.000000000000004,2016-05,2016,5,5
2016-05-30,2016-06-04,Standard Class,Home Office,Superior,Wisconsin,54880,Central,Office Supplies,Art,Newell 333,5.56,2,0.0,1.4456,26.0,2016-05,2016,5,5
2016-05-30,2016-06-04,Standard Class,Home Office,Superior,Wisconsin,54880,Central,Office Supplies,Paper,Xerox 1915,629.1,6,0.0,301.968,48.00000000000001,2016-05,2016,5,5
2016-05-30,2016-06-04,Standard Class,Home Office,Superior,Wisconsin,54880,Central,Office Supplies,Art,Newell 343,14.7,5,0.0,3.969,27.0,2016-05,2016,5,5
2016-05-30,2016-06-04,Standard Class,Home Office,Superior,Wisconsin,54880,Central,Office Supplies,Paper,Xerox 217,45.36,7,0.0,21.7728,48.0,2016-05,2016,5,5
2016-05-30,2016-06-04,Standard Class,Home Office,Superior,Wisconsin,54880,Central,Technology,Phones,VTech DS6151,125.99,1,0.0,35.2772,28.000000000000004,2016-05,2016,5,5
2017-06-10,2017-06-13,Second Class,Corporate,Thousand Oaks,California,91360,West,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",14.7,7,0.0,4.116,27.999999999999996,2017-06,2017,6,3
2017-10-22,2017-10-28,Standard Class,Corporate,Philadelphia,Pennsylvania,19134,East,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",32.7,5,0.4,-6.54,-20.0,2017-10,2017,10,6
2017-10-22,2017-10-28,Standard Class,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,31.68,4,0.2,11.088,35.0,2017-10,2017,10,6
2017-06-13,2017-06-17,Standard Class,Consumer,Springfield,Virginia,22153,South,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,181.86,7,0.0,50.9208,27.999999999999996,2017-06,2017,6,4
2014-11-23,2014-11-26,Second Class,Corporate,Houston,Texas,77095,Central,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,155.372,2,0.3,-35.5136,-22.857142857142854,2014-11,2014,11,3
2017-08-16,2017-08-16,Same Day,Consumer,Columbia,Tennessee,38401,South,Office Supplies,Binders,Recycled Easel Ring Binders,13.428,3,0.7,-11.19,-83.33333333333333,2017-08,2017,8,0
2017-08-16,2017-08-16,Same Day,Consumer,Columbia,Tennessee,38401,South,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,67.136,4,0.2,-0.8392,-1.25,2017-08,2017,8,0
2016-01-14,2016-01-20,Standard Class,Consumer,Concord,North Carolina,28027,South,Office Supplies,Paper,Xerox 1882,89.568,2,0.2,32.4684,36.25000000000001,2016-01,2016,1,6
2016-01-14,2016-01-20,Standard Class,Consumer,Concord,North Carolina,28027,South,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,315.776,8,0.2,31.5776,10.0,2016-01,2016,1,6
2016-09-16,2016-09-22,Standard Class,Corporate,San Jose,California,95123,West,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",273.666,2,0.15,-12.8784,-4.705882352941177,2016-09,2016,9,6
2016-09-16,2016-09-22,Standard Class,Corporate,San Jose,California,95123,West,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,4,0.0,4.5448,26.0,2016-09,2016,9,6
2016-10-10,2016-10-14,Standard Class,Corporate,Greensboro,North Carolina,27405,South,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,20.608,2,0.2,-4.3792,-21.25,2016-10,2016,10,4
2016-10-10,2016-10-14,Standard Class,Corporate,Greensboro,North Carolina,27405,South,Office Supplies,Binders,Presstex Flexible Ring Binders,4.095,3,0.7,-2.73,-66.66666666666667,2016-10,2016,10,4
2015-11-13,2015-11-17,Standard Class,Home Office,Helena,Montana,59601,West,Technology,Phones,Panasonic KX TS3282W Corded phone,339.96,5,0.2,42.495,12.5,2015-11,2015,11,4
2015-11-13,2015-11-17,Standard Class,Home Office,Helena,Montana,59601,West,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",63.98,7,0.0,21.7532,34.0,2015-11,2015,11,4
2014-11-02,2014-11-06,Standard Class,Home Office,Fort Lauderdale,Florida,33311,South,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,799.92,10,0.2,239.976,30.0,2014-11,2014,11,4
2016-07-19,2016-07-21,First Class,Home Office,San Francisco,California,94110,West,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,35.984,2,0.2,4.498,12.5,2016-07,2016,7,2
2016-07-19,2016-07-21,First Class,Home Office,San Francisco,California,94110,West,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,3,0.0,132.5898,34.0,2016-07,2016,7,2
2016-05-14,2016-05-14,Same Day,Corporate,Yuma,Arizona,85364,West,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,185.528,7,0.2,48.7011,26.25,2016-05,2016,5,0
2015-02-21,2015-02-27,Standard Class,Consumer,Columbia,Maryland,21044,East,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2541.98,2,0.0,1270.99,50.0,2015-02,2015,2,6
2017-10-16,2017-10-21,Standard Class,Home Office,Yuma,Arizona,85364,West,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,599.985,5,0.7,-479.988,-80.0,2017-10,2017,10,5
2017-06-22,2017-06-29,Standard Class,Consumer,Chicago,Illinois,60653,Central,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,3.036,3,0.8,-5.0094,-165.0,2017-06,2017,6,7
2017-09-09,2017-09-13,Standard Class,Consumer,Cleveland,Ohio,44105,East,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",25.92,5,0.2,3.888,15.0,2017-09,2017,9,4
2017-09-09,2017-09-13,Standard Class,Consumer,Cleveland,Ohio,44105,East,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,2,0.2,-9.0904,-13.750000000000002,2017-09,2017,9,4
2017-10-14,2017-10-19,Standard Class,Consumer,San Francisco,California,94110,West,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",46.36,4,0.0,15.2988,33.0,2017-10,2017,10,5
2016-06-20,2016-06-25,Standard Class,Corporate,Oklahoma City,Oklahoma,73120,Central,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,6.9,1,0.0,0.552,8.0,2016-06,2016,6,5
2016-06-20,2016-06-25,Standard Class,Corporate,Oklahoma City,Oklahoma,73120,Central,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",57.69,3,0.0,23.6529,41.0,2016-06,2016,6,5
2014-09-02,2014-09-07,Standard Class,Corporate,Houston,Texas,77095,Central,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,559.71,3,0.4,-121.2705,-21.666666666666664,2014-09,2014,9,5
2016-01-30,2016-01-31,First Class,Consumer,San Francisco,California,94122,West,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",305.01,9,0.0,76.2525,25.0,2016-01,2016,1,1
2016-01-30,2016-01-31,First Class,Consumer,San Francisco,California,94122,West,Office Supplies,Binders,GBC Wire Binding Strips,50.784,2,0.2,17.7744,35.0,2016-01,2016,1,1
2016-01-30,2016-01-31,First Class,Consumer,San Francisco,California,94122,West,Office Supplies,Labels,Avery 512,26.01,9,0.0,12.2247,47.0,2016-01,2016,1,1
2017-12-04,2017-12-09,Standard Class,Consumer,Nashville,Tennessee,37211,South,Technology,Machines,Okidata C610n Printer,649.0,2,0.5,-272.58,-42.0,2017-12,2017,12,5
2016-01-23,2016-01-29,Standard Class,Consumer,Los Angeles,California,90036,West,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",59.99,7,0.0,21.5964,36.0,2016-01,2016,1,6
2015-05-26,2015-05-31,Standard Class,Consumer,Bellevue,Washington,98006,West,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",20.24,1,0.0,7.8936,39.0,2015-05,2015,5,5
2014-05-04,2014-05-05,First Class,Consumer,Houston,Texas,77036,Central,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,37.84,2,0.2,2.838,7.5,2014-05,2014,5,1
2014-05-04,2014-05-05,First Class,Consumer,Houston,Texas,77036,Central,Office Supplies,Fasteners,OIC Thumb-Tacks,5.472,6,0.2,1.8468,33.75,2014-05,2014,5,1
2015-02-10,2015-02-14,Second Class,Corporate,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,77.24,5,0.2,7.724,10.0,2015-02,2015,2,4
2014-11-18,2014-11-21,First Class,Consumer,Des Plaines,Illinois,60016,Central,Furniture,Tables,BPI Conference Tables,292.1,4,0.5,-175.26,-59.999999999999986,2014-11,2014,11,3
2014-11-18,2014-11-21,First Class,Consumer,Des Plaines,Illinois,60016,Central,Furniture,Furnishings,Dana Swing-Arm Lamps,8.544,2,0.6,-7.476,-87.5,2014-11,2014,11,3
2014-11-18,2014-11-21,First Class,Consumer,Des Plaines,Illinois,60016,Central,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,424.116,6,0.3,-30.294,-7.142857142857144,2014-11,2014,11,3
2014-11-18,2014-11-21,First Class,Consumer,Des Plaines,Illinois,60016,Central,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,2.892,3,0.8,-4.9164,-170.00000000000003,2014-11,2014,11,3
2014-11-18,2014-11-21,First Class,Consumer,Des Plaines,Illinois,60016,Central,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,381.72,5,0.2,-66.801,-17.5,2014-11,2014,11,3
